timestamp,gram,status_text,status_num
2025-12-29 06:27:54,10 gr,BELUM TERSEDIA,1
2025-12-29 06:29:15,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:29:15,1 gr,BELUM TERSEDIA,1
2025-12-29 06:29:15,2 gr,BELUM TERSEDIA,1
2025-12-29 06:29:15,3 gr,BELUM TERSEDIA,1
2025-12-29 06:29:15,5 gr,BELUM TERSEDIA,1
2025-12-29 06:29:15,10 gr,BELUM TERSEDIA,1
2025-12-29 06:30:36,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:30:36,1 gr,BELUM TERSEDIA,1
2025-12-29 06:30:36,2 gr,BELUM TERSEDIA,1
2025-12-29 06:30:36,3 gr,BELUM TERSEDIA,1
2025-12-29 06:30:36,5 gr,BELUM TERSEDIA,1
2025-12-29 06:30:36,10 gr,BELUM TERSEDIA,1
2025-12-29 06:31:59,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:31:59,1 gr,BELUM TERSEDIA,1
2025-12-29 06:31:59,2 gr,BELUM TERSEDIA,1
2025-12-29 06:31:59,3 gr,BELUM TERSEDIA,1
2025-12-29 06:31:59,5 gr,BELUM TERSEDIA,1
2025-12-29 06:31:59,10 gr,BELUM TERSEDIA,1
2025-12-29 06:33:19,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:33:19,1 gr,BELUM TERSEDIA,1
2025-12-29 06:33:19,2 gr,BELUM TERSEDIA,1
2025-12-29 06:33:19,3 gr,BELUM TERSEDIA,1
2025-12-29 06:33:19,5 gr,BELUM TERSEDIA,1
2025-12-29 06:33:19,10 gr,BELUM TERSEDIA,1
2025-12-29 06:34:40,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:34:40,1 gr,BELUM TERSEDIA,1
2025-12-29 06:34:40,2 gr,BELUM TERSEDIA,1
2025-12-29 06:34:40,3 gr,BELUM TERSEDIA,1
2025-12-29 06:34:40,5 gr,BELUM TERSEDIA,1
2025-12-29 06:34:40,10 gr,BELUM TERSEDIA,1
2025-12-29 06:35:59,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:35:59,1 gr,BELUM TERSEDIA,1
2025-12-29 06:35:59,2 gr,BELUM TERSEDIA,1
2025-12-29 06:35:59,3 gr,BELUM TERSEDIA,1
2025-12-29 06:35:59,5 gr,BELUM TERSEDIA,1
2025-12-29 06:35:59,10 gr,BELUM TERSEDIA,1
2025-12-29 06:37:18,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:37:18,1 gr,BELUM TERSEDIA,1
2025-12-29 06:37:18,2 gr,BELUM TERSEDIA,1
2025-12-29 06:37:18,3 gr,BELUM TERSEDIA,1
2025-12-29 06:37:18,5 gr,BELUM TERSEDIA,1
2025-12-29 06:37:18,10 gr,BELUM TERSEDIA,1
2025-12-29 06:38:36,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:38:36,1 gr,BELUM TERSEDIA,1
2025-12-29 06:38:36,2 gr,BELUM TERSEDIA,1
2025-12-29 06:38:36,3 gr,BELUM TERSEDIA,1
2025-12-29 06:38:36,5 gr,BELUM TERSEDIA,1
2025-12-29 06:38:36,10 gr,BELUM TERSEDIA,1
2025-12-29 06:39:54,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:39:54,1 gr,BELUM TERSEDIA,1
2025-12-29 06:39:54,2 gr,BELUM TERSEDIA,1
2025-12-29 06:39:54,3 gr,BELUM TERSEDIA,1
2025-12-29 06:39:54,5 gr,BELUM TERSEDIA,1
2025-12-29 06:39:54,10 gr,BELUM TERSEDIA,1
2025-12-29 06:41:12,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:41:12,1 gr,BELUM TERSEDIA,1
2025-12-29 06:41:12,2 gr,BELUM TERSEDIA,1
2025-12-29 06:41:12,3 gr,BELUM TERSEDIA,1
2025-12-29 06:41:12,5 gr,BELUM TERSEDIA,1
2025-12-29 06:41:12,10 gr,BELUM TERSEDIA,1
2025-12-29 06:42:30,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:42:30,1 gr,BELUM TERSEDIA,1
2025-12-29 06:42:30,2 gr,BELUM TERSEDIA,1
2025-12-29 06:42:30,3 gr,BELUM TERSEDIA,1
2025-12-29 06:42:30,5 gr,BELUM TERSEDIA,1
2025-12-29 06:42:30,10 gr,BELUM TERSEDIA,1
2025-12-29 06:43:48,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:43:48,1 gr,BELUM TERSEDIA,1
2025-12-29 06:43:48,2 gr,BELUM TERSEDIA,1
2025-12-29 06:43:48,3 gr,BELUM TERSEDIA,1
2025-12-29 06:43:48,5 gr,BELUM TERSEDIA,1
2025-12-29 06:43:48,10 gr,BELUM TERSEDIA,1
2025-12-29 06:45:08,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:45:08,1 gr,BELUM TERSEDIA,1
2025-12-29 06:45:08,2 gr,BELUM TERSEDIA,1
2025-12-29 06:45:08,3 gr,BELUM TERSEDIA,1
2025-12-29 06:45:08,5 gr,BELUM TERSEDIA,1
2025-12-29 06:45:08,10 gr,BELUM TERSEDIA,1
2025-12-29 06:46:26,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:46:26,1 gr,BELUM TERSEDIA,1
2025-12-29 06:46:26,2 gr,BELUM TERSEDIA,1
2025-12-29 06:46:26,3 gr,BELUM TERSEDIA,1
2025-12-29 06:46:26,5 gr,BELUM TERSEDIA,1
2025-12-29 06:46:26,10 gr,BELUM TERSEDIA,1
2025-12-29 06:47:44,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:47:44,1 gr,BELUM TERSEDIA,1
2025-12-29 06:47:44,2 gr,BELUM TERSEDIA,1
2025-12-29 06:47:44,3 gr,BELUM TERSEDIA,1
2025-12-29 06:47:44,5 gr,BELUM TERSEDIA,1
2025-12-29 06:47:44,10 gr,BELUM TERSEDIA,1
2025-12-29 06:49:04,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:49:04,1 gr,BELUM TERSEDIA,1
2025-12-29 06:49:04,2 gr,BELUM TERSEDIA,1
2025-12-29 06:49:04,3 gr,BELUM TERSEDIA,1
2025-12-29 06:49:04,5 gr,BELUM TERSEDIA,1
2025-12-29 06:49:04,10 gr,BELUM TERSEDIA,1
2025-12-29 06:50:22,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:50:22,1 gr,BELUM TERSEDIA,1
2025-12-29 06:50:22,2 gr,BELUM TERSEDIA,1
2025-12-29 06:50:22,3 gr,BELUM TERSEDIA,1
2025-12-29 06:50:22,5 gr,BELUM TERSEDIA,1
2025-12-29 06:50:22,10 gr,BELUM TERSEDIA,1
2025-12-29 06:51:46,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:51:46,1 gr,BELUM TERSEDIA,1
2025-12-29 06:51:46,2 gr,BELUM TERSEDIA,1
2025-12-29 06:51:46,3 gr,BELUM TERSEDIA,1
2025-12-29 06:51:46,5 gr,BELUM TERSEDIA,1
2025-12-29 06:51:46,10 gr,BELUM TERSEDIA,1
2025-12-29 06:53:04,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:53:04,1 gr,BELUM TERSEDIA,1
2025-12-29 06:53:04,2 gr,BELUM TERSEDIA,1
2025-12-29 06:53:04,3 gr,BELUM TERSEDIA,1
2025-12-29 06:53:04,5 gr,BELUM TERSEDIA,1
2025-12-29 06:53:04,10 gr,BELUM TERSEDIA,1
2025-12-29 06:54:25,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:54:25,1 gr,BELUM TERSEDIA,1
2025-12-29 06:54:25,2 gr,BELUM TERSEDIA,1
2025-12-29 06:54:25,3 gr,BELUM TERSEDIA,1
2025-12-29 06:54:25,5 gr,BELUM TERSEDIA,1
2025-12-29 06:54:25,10 gr,BELUM TERSEDIA,1
2025-12-29 06:55:43,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:55:43,1 gr,BELUM TERSEDIA,1
2025-12-29 06:55:43,2 gr,BELUM TERSEDIA,1
2025-12-29 06:55:43,3 gr,BELUM TERSEDIA,1
2025-12-29 06:55:43,5 gr,BELUM TERSEDIA,1
2025-12-29 06:55:43,10 gr,BELUM TERSEDIA,1
2025-12-29 06:57:02,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:57:02,1 gr,BELUM TERSEDIA,1
2025-12-29 06:57:02,2 gr,BELUM TERSEDIA,1
2025-12-29 06:57:02,3 gr,BELUM TERSEDIA,1
2025-12-29 06:57:02,5 gr,BELUM TERSEDIA,1
2025-12-29 06:57:02,10 gr,BELUM TERSEDIA,1
2025-12-29 06:58:20,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:58:20,1 gr,BELUM TERSEDIA,1
2025-12-29 06:58:20,2 gr,BELUM TERSEDIA,1
2025-12-29 06:58:20,3 gr,BELUM TERSEDIA,1
2025-12-29 06:58:20,5 gr,BELUM TERSEDIA,1
2025-12-29 06:58:20,10 gr,BELUM TERSEDIA,1
2025-12-29 06:59:39,0.5 gr,BELUM TERSEDIA,1
2025-12-29 06:59:39,1 gr,BELUM TERSEDIA,1
2025-12-29 06:59:39,2 gr,BELUM TERSEDIA,1
2025-12-29 06:59:39,3 gr,BELUM TERSEDIA,1
2025-12-29 06:59:39,5 gr,BELUM TERSEDIA,1
2025-12-29 06:59:39,10 gr,BELUM TERSEDIA,1
2025-12-29 07:00:57,0.5 gr,BELUM TERSEDIA,1
